season,team,round,gp,wins,draws,losses,points,gf,ga,gd,ppg,home_wins,home_draws,home_losses,home_gf,home_ga,away_wins,away_draws,away_losses,away_gf,away_ga,form_pts_last5,form_gd_last5,position,final_position,is_top6
2024_2025,Dinamo Bucuresti,13,13,4,6,3,18,21,17,4,1.3846,4,1,1,13,7,0,5,2,8,10,6,-1,7,5,1
2024_2025,Sepsi OSK Sfântu Gheorghe,13,13,5,2,6,17,16,15,1,1.3077,3,1,3,7,5,2,1,3,9,10,9,6,8,7,0
2024_2025,Politehnica Iași,13,13,5,2,6,17,13,17,-4,1.3077,4,1,2,9,6,1,1,4,4,11,10,3,9,14,0
2024_2025,Rapid Bucuresti,13,13,3,7,3,16,17,15,2,1.2308,1,4,1,10,7,2,3,2,7,8,7,2,10,6,1
2024_2025,Uta Arad,13,13,3,6,4,15,13,14,-1,1.1538,1,6,0,7,5,2,0,4,6,9,8,3,11,11,0
2024_2025,FC Botoșani,13,13,4,3,6,15,13,19,-6,1.1538,3,1,2,9,8,1,2,4,4,11,6,-1,12,13,0
2024_2025,FC Hermannstadt,13,13,3,4,6,13,16,23,-7,1.0,3,3,1,11,8,0,1,5,5,15,2,-10,13,8,0
2024_2025,SCM Gloria Buzău,13,13,3,4,6,13,16,23,-7,1.0,2,2,2,6,5,1,2,4,10,18,8,3,14,16,0
2024_2025,Farul Constanta,13,13,3,4,6,13,12,20,-8,1.0,3,1,3,8,9,0,3,3,4,11,5,-5,15,10,0
2024_2025,Unirea Slobozia,13,13,3,3,7,12,11,19,-8,0.9231,1,2,3,8,10,2,1,4,3,9,1,-6,16,15,0
2024_2025,Universitatea Cluj,14,14,8,5,1,29,22,9,13,2.0714,5,1,0,13,4,3,4,1,9,5,8,2,1,4,1
2024_2025,CFR Cluj-Napoca,14,14,6,5,3,23,25,18,7,1.6429,4,2,2,17,13,2,3,1,8,5,6,-1,2,2,1
2024_2025,Petrolul,14,14,5,7,2,22,16,12,4,1.5714,3,5,0,9,3,2,2,2,7,9,8,3,3,9,0
2024_2025,Universitatea Craiova,14,14,5,6,3,21,22,14,8,1.5,3,3,0,13,4,2,3,3,9,10,6,2,4,3,1
2024_2025,Dinamo Bucuresti,14,14,5,6,3,21,23,17,6,1.5,4,1,1,13,7,1,5,2,10,10,6,0,5,5,1
2024_2025,FCSB,14,14,5,5,4,20,17,16,1,1.4286,3,3,2,10,9,2,2,2,7,7,11,4,6,1,1
2024_2025,Otelul Galati,14,14,4,7,3,19,11,10,1,1.3571,2,3,2,5,5,2,4,1,6,5,3,-4,7,12,0
2024_2025,Sepsi OSK Sfântu Gheorghe,14,14,5,3,6,18,19,18,1,1.2857,3,1,3,7,5,2,2,3,12,13,7,3,8,7,0
2024_2025,Uta Arad,14,14,4,6,4,18,14,14,0,1.2857,2,6,0,8,5,2,0,4,6,9,10,4,9,11,0
2024_2025,Rapid Bucuresti,14,14,3,8,3,17,17,15,2,1.2143,1,4,1,10,7,2,4,2,7,8,8,4,10,6,1
2024_2025,Politehnica Iași,14,14,5,2,7,17,14,20,-6,1.2143,4,1,2,9,6,1,1,5,5,14,7,-1,11,14,0
2024_2025,Farul Constanta,14,14,4,4,6,16,15,22,-7,1.1429,4,1,3,11,11,0,3,3,4,11,7,-4,12,10,0
2024_2025,Unirea Slobozia,14,14,4,3,7,15,13,19,-6,1.0714,1,2,3,8,10,3,1,4,5,9,4,-3,13,15,0
2024_2025,FC Botoșani,14,14,4,3,7,15,14,21,-7,1.0714,3,1,3,10,10,1,2,4,4,11,6,1,14,13,0
2024_2025,SCM Gloria Buzău,14,14,3,4,7,13,16,24,-8,0.9286,2,2,2,6,5,1,2,5,10,19,7,2,15,16,0
2024_2025,FC Hermannstadt,14,14,3,4,7,13,16,25,-9,0.9286,3,3,2,11,10,0,1,5,5,15,1,-12,16,8,0
2024_2025,Universitatea Cluj,15,15,8,6,1,30,23,10,13,2.0,5,2,0,14,5,3,4,1,9,5,8,2,1,4,1
2024_2025,CFR Cluj-Napoca,15,15,7,5,3,26,26,18,8,1.7333,4,2,2,17,13,3,3,1,9,5,8,0,2,2,1
2024_2025,Dinamo Bucuresti,15,15,6,6,3,24,24,17,7,1.6,5,1,1,14,7,1,5,2,10,10,8,1,3,5,1
2024_2025,Petrolul,15,15,5,8,2,23,17,13,4,1.5333,3,5,0,9,3,2,3,2,8,10,8,3,4,9,0
2024_2025,Universitatea Craiova,15,15,5,7,3,22,23,15,8,1.4667,3,4,0,14,5,2,3,3,9,10,6,2,5,3,1
2024_2025,FCSB,15,15,5,6,4,21,18,17,1,1.4,3,3,2,10,9,2,3,2,8,8,11,4,6,1,1
2024_2025,Rapid Bucuresti,15,15,4,8,3,20,18,15,3,1.3333,2,4,1,11,7,2,4,2,7,8,8,4,7,6,1
2024_2025,Politehnica Iași,15,15,6,2,7,20,16,21,-5,1.3333,5,1,2,11,7,1,1,5,5,14,9,0,8,14,0
2024_2025,Sepsi OSK Sfântu Gheorghe,15,15,5,4,6,19,20,19,1,1.2667,3,2,3,8,6,2,2,3,12,13,8,4,9,7,0
2024_2025,Otelul Galati,15,15,4,7,4,19,12,12,0,1.2667,2,3,2,5,5,2,4,2,7,7,2,-5,10,12,0
2024_2025,Uta Arad,15,15,4,6,5,18,14,15,-1,1.2,2,6,0,8,5,2,0,5,6,10,9,3,11,11,0
2024_2025,Unirea Slobozia,15,15,5,3,7,18,14,19,-5,1.2,2,2,3,9,10,3,1,4,5,9,7,-1,12,15,0
2024_2025,Farul Constanta,15,15,4,5,6,17,16,23,-7,1.1333,4,1,3,11,11,0,4,3,5,12,5,-5,13,10,0
2024_2025,FC Botoșani,15,15,4,3,8,15,14,22,-8,1.0,3,1,3,10,10,1,2,5,4,12,5,0,14,13,0
2024_2025,SCM Gloria Buzău,15,15,3,4,8,13,16,25,-9,0.8667,2,2,3,6,6,1,2,5,10,19,6,1,15,16,0
2024_2025,FC Hermannstadt,15,15,3,4,8,13,16,26,-10,0.8667,3,3,2,11,10,0,1,6,5,16,0,-13,16,8,0
2024_2025,Universitatea Cluj,16,16,8,6,2,30,24,12,12,1.875,5,2,1,15,7,3,4,1,9,5,8,2,1,4,1
2024_2025,CFR Cluj-Napoca,16,16,7,6,3,27,27,19,8,1.6875,4,2,2,17,13,3,4,1,10,6,9,2,2,2,1
2024_2025,Petrolul,16,16,6,8,2,26,18,13,5,1.625,3,5,0,9,3,3,3,2,9,10,8,1,3,9,0
2024_2025,Universitatea Craiova,16,16,6,7,3,25,26,16,10,1.5625,4,4,0,17,6,2,3,3,9,10,6,1,4,3,1
2024_2025,Dinamo Bucuresti,16,16,6,7,3,25,25,18,7,1.5625,5,2,1,15,8,1,5,2,10,10,8,1,5,5,1
2024_2025,FCSB,16,16,6,6,4,24,20,18,2,1.5,3,3,2,10,9,3,3,2,10,9,11,4,6,1,1
2024_2025,Rapid Bucuresti,16,16,5,8,3,23,20,15,5,1.4375,3,4,1,13,7,2,4,2,7,8,10,6,7,6,1
2024_2025,Sepsi OSK Sfântu Gheorghe,16,16,6,4,6,22,22,20,2,1.375,3,2,3,8,6,3,2,3,14,14,11,6,8,7,0
2024_2025,Otelul Galati,16,16,4,8,4,20,12,12,0,1.25,2,4,2,5,5,2,4,2,7,7,2,-5,9,12,0
2024_2025,Farul Constanta,16,16,5,5,6,20,17,23,-6,1.25,4,1,3,11,11,1,4,3,6,12,8,-3,10,10,0
2024_2025,Politehnica Iași,16,16,6,2,8,20,17,23,-6,1.25,5,1,3,12,9,1,1,5,5,14,6,-2,11,14,0
2024_2025,Uta Arad,16,16,4,6,6,18,14,17,-3,1.125,2,6,0,8,5,2,0,6,6,12,6,-1,12,11,0
2024_2025,Unirea Slobozia,16,16,5,3,8,18,14,20,-6,1.125,2,2,4,9,11,3,1,4,5,9,7,1,13,15,0
2024_2025,FC Botoșani,16,16,4,4,8,16,14,22,-8,1.0,3,1,3,10,10,1,3,5,4,12,5,0,14,13,0
2024_2025,SCM Gloria Buzău,16,16,3,4,9,13,16,26,-10,0.8125,2,2,4,6,7,1,2,5,10,19,3,-1,15,16,0
2024_2025,FC Hermannstadt,16,16,3,4,9,13,17,29,-12,0.8125,3,3,2,11,10,0,1,7,6,19,0,-12,16,8,0
2024_2025,Universitatea Cluj,17,17,8,6,3,30,25,14,11,1.7647,5,2,1,15,7,3,4,2,10,7,7,1,1,4,1
2024_2025,Universitatea Craiova,17,17,7,7,3,28,28,17,11,1.6471,4,4,0,17,6,3,3,3,11,11,8,2,2,3,1
2024_2025,CFR Cluj-Napoca,17,17,7,7,3,28,28,20,8,1.6471,4,3,2,18,14,3,4,1,10,6,7,1,3,2,1
2024_2025,Dinamo Bucuresti,17,17,7,7,3,28,26,18,8,1.6471,5,2,1,15,8,2,5,2,11,10,10,2,4,5,1
2024_2025,FCSB,17,17,7,6,4,27,23,18,5,1.5882,4,3,2,13,9,3,3,2,10,9,11,6,5,1,1
2024_2025,Petrolul,17,17,6,8,3,26,18,14,4,1.5294,3,5,1,9,4,3,3,2,9,10,8,2,6,9,0
2024_2025,Sepsi OSK Sfântu Gheorghe,17,17,7,4,6,25,24,20,4,1.4706,4,2,3,10,6,3,2,3,14,14,11,4,7,7,0
2024_2025,Rapid Bucuresti,17,17,5,9,3,24,21,16,5,1.4118,3,4,1,13,7,2,5,2,8,9,11,8,8,6,1
2024_2025,Otelul Galati,17,17,5,8,4,23,13,12,1,1.3529,2,4,2,5,5,3,4,2,8,7,4,-4,9,12,0
2024_2025,Politehnica Iași,17,17,6,3,8,21,18,24,-6,1.2353,5,1,3,12,9,1,2,5,6,15,7,-1,10,14,0
2024_2025,Farul Constanta,17,17,5,5,7,20,17,24,-7,1.1765,4,1,4,11,12,1,4,3,6,12,7,-4,11,10,0
2024_2025,Uta Arad,17,17,4,6,7,18,15,19,-4,1.0588,2,6,1,9,7,2,0,6,6,12,3,-4,12,11,0
2024_2025,Unirea Slobozia,17,17,5,3,9,18,14,23,-9,1.0588,2,2,4,9,11,3,1,5,5,12,6,-2,13,15,0
2024_2025,FC Botoșani,17,17,4,5,8,17,15,23,-8,1.0,3,2,3,11,11,1,3,5,4,12,3,-2,14,13,0
2024_2025,FC Hermannstadt,17,17,4,4,9,16,19,30,-11,0.9412,4,3,2,13,11,0,1,7,6,19,3,-7,15,8,0
2024_2025,SCM Gloria Buzău,17,17,3,4,10,13,16,28,-12,0.7647,2,2,4,6,7,1,2,6,10,21,3,-2,16,16,0
2024_2025,CFR Cluj-Napoca,18,18,8,7,3,31,30,20,10,1.7222,4,3,2,18,14,4,4,1,12,6,9,3,1,2,1
2024_2025,Universitatea Cluj,18,18,8,6,4,30,25,15,10,1.6667,5,2,2,15,8,3,4,2,10,7,4,-2,2,4,1
2024_2025,FCSB,18,18,8,6,4,30,27,19,8,1.6667,4,3,2,13,9,4,3,2,14,10,11,7,3,1,1
2024_2025,Dinamo Bucuresti,18,18,7,8,3,29,27,19,8,1.6111,5,3,1,16,9,2,5,2,11,10,11,4,4,5,1
2024_2025,Universitatea Craiova,18,18,7,7,4,28,28,19,9,1.5556,4,4,1,17,8,3,3,3,11,11,7,0,5,3,1
2024_2025,Petrolul,18,18,6,9,3,27,19,15,4,1.5,3,5,1,9,4,3,4,2,10,11,8,2,6,9,0
2024_2025,Sepsi OSK Sfântu Gheorghe,18,18,7,5,6,26,25,21,4,1.4444,4,2,3,10,6,3,3,3,15,15,9,3,7,7,0
2024_2025,Rapid Bucuresti,18,18,5,10,3,25,22,17,5,1.3889,3,5,1,14,8,2,5,2,8,9,9,3,8,6,1
2024_2025,Otelul Galati,18,18,5,8,5,23,14,16,-2,1.2778,2,4,3,6,9,3,4,2,8,7,4,-5,9,12,0
2024_2025,Uta Arad,18,18,5,6,7,21,16,19,-3,1.1667,2,6,1,9,7,3,0,6,7,12,6,-2,10,11,0
2024_2025,Farul Constanta,18,18,5,6,7,21,17,24,-7,1.1667,4,1,4,11,12,1,5,3,6,12,8,1,11,10,0
2024_2025,Politehnica Iași,18,18,6,3,9,21,18,26,-8,1.1667,5,1,3,12,9,1,2,6,6,17,4,-4,12,14,0
2024_2025,FC Hermannstadt,18,18,5,4,9,19,21,31,-10,1.0556,4,3,2,13,11,1,1,7,8,20,6,-3,13,8,0
2024_2025,FC Botoșani,18,18,4,6,8,18,15,23,-8,1.0,3,3,3,11,11,1,3,5,4,12,3,-2,14,13,0
2024_2025,Unirea Slobozia,18,18,5,3,10,18,15,25,-10,1.0,2,2,5,10,13,3,1,5,5,12,6,-2,15,15,0
2024_2025,SCM Gloria Buzău,18,18,4,4,10,16,18,28,-10,0.8889,3,2,4,8,7,1,2,6,10,21,3,-3,16,16,0
2024_2025,Universitatea Cluj,19,19,9,6,4,33,28,17,11,1.7368,5,2,2,15,8,4,4,2,13,9,4,-2,1,4,1
2024_2025,FCSB,19,19,9,6,4,33,29,20,9,1.7368,5,3,2,15,10,4,3,2,14,10,13,8,2,1,1
2024_2025,Dinamo Bucuresti,19,19,8,8,3,32,28,19,9,1.6842,5,3,1,16,9,3,5,2,12,10,11,3,3,5,1
2024_2025,CFR Cluj-Napoca,19,19,8,7,4,31,32,23,9,1.6316,4,3,3,20,17,4,4,1,12,6,8,2,4,2,1
2024_2025,Universitatea Craiova,19,19,7,8,4,29,29,20,9,1.5263,4,4,1,17,8,3,4,3,12,12,8,1,5,3,1
2024_2025,Sepsi OSK Sfântu Gheorghe,19,19,8,5,6,29,27,21,6,1.5263,5,2,3,12,6,3,3,3,15,15,11,5,6,7,0
2024_2025,Petrolul,19,19,6,10,3,28,20,16,4,1.4737,3,6,1,10,5,3,4,2,10,11,6,0,7,9,0
2024_2025,Rapid Bucuresti,19,19,5,10,4,25,22,19,3,1.3158,3,5,1,14,8,2,5,3,8,11,8,1,8,6,1
2024_2025,Otelul Galati,19,19,5,8,6,23,14,17,-3,1.2105,2,4,3,6,9,3,4,3,8,8,4,-4,9,12,0
2024_2025,Farul Constanta,19,19,5,7,7,22,19,26,-7,1.1579,4,1,4,11,12,1,6,3,8,14,6,0,10,10,0
2024_2025,Politehnica Iași,19,19,6,4,9,22,20,28,-8,1.1579,5,2,3,14,11,1,2,6,6,17,5,-2,11,14,0
2024_2025,FC Hermannstadt,19,19,6,4,9,22,22,31,-9,1.1579,5,3,2,14,11,1,1,7,8,20,9,0,12,8,0
2024_2025,Uta Arad,19,19,5,6,8,21,19,23,-4,1.1053,2,6,2,12,11,3,0,6,7,12,3,-4,13,11,0
2024_2025,Unirea Slobozia,19,19,6,3,10,21,19,28,-9,1.1053,2,2,5,10,13,4,1,5,9,15,6,-3,14,15,0
2024_2025,FC Botoșani,19,19,4,6,9,18,16,25,-9,0.9474,3,3,3,11,11,1,3,6,5,14,3,-2,15,13,0
2024_2025,SCM Gloria Buzău,19,19,4,4,11,16,18,29,-11,0.8421,3,2,5,8,8,1,2,6,10,21,3,-3,16,16,0
2024_2025,Universitatea Cluj,20,20,10,6,4,36,32,18,14,1.8,6,2,2,19,9,4,4,2,13,9,6,1,1,4,1
2024_2025,Dinamo Bucuresti,20,20,9,8,3,35,30,19,11,1.75,6,3,1,18,9,3,5,2,12,10,11,4,2,5,1
2024_2025,FCSB,20,20,9,7,4,34,30,21,9,1.7,5,3,2,15,10,4,4,2,15,11,13,8,3,1,1
2024_2025,Universitatea Craiova,20,20,8,8,4,32,31,21,10,1.6,5,4,1,19,9,3,4,3,12,12,10,2,4,3,1
2024_2025,CFR Cluj-Napoca,20,20,8,8,4,32,33,24,9,1.6,4,3,3,20,17,4,5,1,13,7,6,1,5,2,1
2024_2025,Sepsi OSK Sfântu Gheorghe,20,20,8,5,7,29,28,23,5,1.45,5,2,3,12,6,3,3,4,16,17,10,4,6,7,0
2024_2025,Rapid Bucuresti,20,20,6,10,4,28,24,19,5,1.4,4,5,1,16,8,2,5,3,8,11,8,2,7,6,1
2024_2025,Petrolul,20,20,6,10,4,28,21,20,1,1.4,3,6,1,10,5,3,4,3,11,15,5,-3,8,9,0
2024_2025,FC Hermannstadt,20,20,7,4,9,25,24,32,-8,1.25,5,3,2,14,11,2,1,7,10,21,12,2,9,8,0
2024_2025,Otelul Galati,20,20,5,9,6,24,15,18,-3,1.2,2,5,3,7,10,3,4,3,8,8,5,-3,10,12,0
2024_2025,Farul Constanta,20,20,5,8,7,23,20,27,-7,1.15,4,2,4,12,13,1,6,3,8,14,6,0,11,10,0
2024_2025,Uta Arad,20,20,5,7,8,22,20,24,-4,1.1,2,6,2,12,11,3,1,6,8,13,4,-3,12,11,0
2024_2025,Unirea Slobozia,20,20,6,4,10,22,20,29,-9,1.1,2,3,5,11,14,4,1,5,9,15,4,-4,13,15,0
2024_2025,Politehnica Iași,20,20,6,4,10,22,20,30,-10,1.1,5,2,3,14,11,1,2,7,6,19,2,-5,14,14,0
2024_2025,FC Botoșani,20,20,4,6,10,18,17,27,-10,0.9,3,3,4,12,13,1,3,6,5,14,3,-2,15,13,0
2024_2025,SCM Gloria Buzău,20,20,4,4,12,16,18,31,-13,0.8,3,2,5,8,8,1,2,7,10,23,3,-4,16,16,0
2024_2025,Universitatea Cluj,21,21,10,7,4,37,32,18,14,1.7619,6,2,2,19,9,4,5,2,13,9,7,2,1,4,1
2024_2025,FCSB,21,21,10,7,4,37,32,21,11,1.7619,5,3,2,15,10,5,4,2,17,11,13,9,2,1,1
2024_2025,Dinamo Bucuresti,21,21,9,9,3,36,30,19,11,1.7143,6,4,1,18,9,3,5,2,12,10,11,4,3,5,1
2024_2025,Universitatea Craiova,21,21,9,8,4,35,33,21,12,1.6667,5,4,1,19,9,4,4,3,14,12,10,2,4,3,1
2024_2025,CFR Cluj-Napoca,21,21,9,8,4,35,36,26,10,1.6667,5,3,3,23,19,4,5,1,13,7,8,2,5,2,1
2024_2025,Petrolul,21,21,7,10,4,31,23,21,2,1.4762,4,6,1,12,6,3,4,3,11,15,5,-3,6,9,0
2024_2025,Sepsi OSK Sfântu Gheorghe,21,21,8,6,7,30,28,23,5,1.4286,5,3,3,12,6,3,3,4,16,17,8,3,7,7,0
2024_2025,Rapid Bucuresti,21,21,6,11,4,29,24,19,5,1.381,4,5,1,16,8,2,6,3,8,11,6,0,8,6,1
2024_2025,FC Hermannstadt,21,21,7,5,9,26,24,32,-8,1.2381,5,4,2,14,11,2,1,7,10,21,13,4,9,8,0
2024_2025,Uta Arad,21,21,6,7,8,25,22,24,-2,1.1905,3,6,2,14,11,3,1,6,8,13,7,1,10,11,0
2024_2025,Otelul Galati,21,21,5,9,7,24,17,21,-4,1.1429,2,5,3,7,10,3,4,4,10,11,4,-4,11,12,0
2024_2025,Farul Constanta,21,21,5,9,7,24,20,27,-7,1.1429,4,2,4,12,13,1,7,3,8,14,4,-1,12,10,0
2024_2025,Unirea Slobozia,21,21,6,4,11,22,21,31,-10,1.0476,2,3,5,11,14,4,1,6,10,17,4,-4,13,15,0
2024_2025,Politehnica Iași,21,21,6,4,11,22,20,32,-12,1.0476,5,2,4,14,13,1,2,7,6,19,2,-6,14,14,0
2024_2025,FC Botoșani,21,21,4,6,11,18,17,29,-12,0.8571,3,3,4,12,13,1,3,7,5,16,2,-4,15,13,0
2024_2025,SCM Gloria Buzău,21,21,4,4,13,16,18,33,-15,0.7619,3,2,6,8,10,1,2,7,10,23,3,-5,16,16,0
2024_2025,Universitatea Cluj,22,22,11,7,4,40,34,19,15,1.8182,7,2,2,21,10,4,5,2,13,9,10,4,1,4,1
2024_2025,FCSB,22,22,10,8,4,38,33,22,11,1.7273,5,4,2,16,11,5,4,2,17,11,11,6,2,1,1
2024_2025,Dinamo Bucuresti,22,22,9,10,3,37,31,20,11,1.6818,6,4,1,18,9,3,6,2,13,11,9,3,3,5,1
2024_2025,Universitatea Craiova,22,22,9,9,4,36,34,22,12,1.6364,5,5,1,20,10,4,4,3,14,12,8,1,4,3,1
2024_2025,CFR Cluj-Napoca,22,22,9,9,4,36,37,27,10,1.6364,5,3,3,23,19,4,6,1,14,8,8,2,5,2,1
2024_2025,Rapid Bucuresti,22,22,7,11,4,32,26,20,6,1.4545,5,5,1,18,9,2,6,3,8,11,8,1,6,6,1
2024_2025,Petrolul,22,22,7,11,4,32,23,21,2,1.4545,4,6,1,12,6,3,5,3,11,15,6,-2,7,9,0
2024_2025,Sepsi OSK Sfântu Gheorghe,22,22,8,6,8,30,30,26,4,1.3636,5,3,3,12,6,3,3,5,18,20,5,0,8,7,0
2024_2025,FC Hermannstadt,22,22,7,6,9,27,25,33,-8,1.2273,5,4,2,14,11,2,2,7,11,22,11,3,9,8,0
2024_2025,Uta Arad,22,22,6,8,8,26,23,25,-2,1.1818,3,6,2,14,11,3,2,6,9,14,8,2,10,11,0
2024_2025,Otelul Galati,22,22,5,10,7,25,17,21,-4,1.1364,2,6,3,7,10,3,4,4,10,11,2,-5,11,12,0
2024_2025,Farul Constanta,22,22,5,10,7,25,21,28,-7,1.1364,4,3,4,13,14,1,7,3,8,14,5,0,12,10,0
2024_2025,Unirea Slobozia,22,22,7,4,11,25,24,33,-9,1.1364,3,3,5,14,16,4,1,6,10,17,7,0,13,15,0
2024_2025,Politehnica Iași,22,22,6,4,12,22,21,34,-13,1.0,5,2,4,14,13,1,2,8,7,21,1,-7,14,14,0
2024_2025,FC Botoșani,22,22,4,7,11,19,18,30,-12,0.8636,3,4,4,13,14,1,3,7,5,16,2,-4,15,13,0
2024_2025,SCM Gloria Buzău,22,22,4,4,14,16,19,35,-16,0.7273,3,2,6,8,10,1,2,8,11,25,3,-4,16,16,0
2024_2025,Universitatea Cluj,23,23,11,8,4,41,34,19,15,1.7826,7,2,2,21,10,4,6,2,13,9,11,5,1,4,1
2024_2025,FCSB,23,23,11,8,4,41,34,22,12,1.7826,5,4,2,16,11,6,4,2,18,11,11,4,2,1,1
2024_2025,CFR Cluj-Napoca,23,23,10,9,4,39,40,28,12,1.6957,6,3,3,26,20,4,6,1,14,8,8,2,3,2,1
2024_2025,Dinamo Bucuresti,23,23,9,11,3,38,31,20,11,1.6522,6,5,1,18,9,3,6,2,13,11,9,3,4,5,1
2024_2025,Universitatea Craiova,23,23,9,9,5,36,34,23,11,1.5652,5,5,1,20,10,4,4,4,14,13,8,2,5,3,1
2024_2025,Rapid Bucuresti,23,23,8,11,4,35,27,20,7,1.5217,6,5,1,19,9,2,6,3,8,11,10,2,6,6,1
2024_2025,Petrolul,23,23,8,11,4,35,26,22,4,1.5217,5,6,1,15,7,3,5,3,11,15,8,0,7,9,0
2024_2025,Sepsi OSK Sfântu Gheorghe,23,23,9,6,8,33,32,26,6,1.4348,6,3,3,14,6,3,3,5,18,20,7,2,8,7,0
2024_2025,FC Hermannstadt,23,23,8,6,9,30,27,33,-6,1.3043,5,4,2,14,11,3,2,7,13,22,11,4,9,8,0
2024_2025,Uta Arad,23,23,6,8,9,26,23,26,-3,1.1304,3,6,3,14,12,3,2,6,9,14,5,0,10,11,0
2024_2025,Otelul Galati,23,23,5,10,8,25,17,23,-6,1.087,2,6,3,7,10,3,4,5,10,13,2,-4,11,12,0
2024_2025,Farul Constanta,23,23,5,10,8,25,22,31,-9,1.087,4,3,4,13,14,1,7,4,9,17,4,-2,12,10,0
2024_2025,Unirea Slobozia,23,23,7,4,12,25,24,36,-12,1.087,3,3,5,14,16,4,1,7,10,20,7,-2,13,15,0
2024_2025,Politehnica Iași,23,23,6,4,13,22,21,36,-15,0.9565,5,2,5,14,15,1,2,8,7,21,1,-7,14,14,0
2024_2025,SCM Gloria Buzău,23,23,5,4,14,19,22,35,-13,0.8261,4,2,6,11,10,1,2,8,11,25,3,-3,15,16,0
2024_2025,FC Botoșani,23,23,4,7,12,19,19,33,-14,0.8261,3,4,4,13,14,1,3,8,6,19,1,-6,16,13,0
2024_2025,Universitatea Cluj,24,24,12,8,4,44,36,20,16,1.8333,8,2,2,23,11,4,6,2,13,9,11,5,1,4,1
2024_2025,FCSB,24,24,11,9,4,42,35,23,12,1.75,5,5,2,17,12,6,4,2,18,11,9,3,2,1,1
2024_2025,Dinamo Bucuresti,24,24,10,11,3,41,34,21,13,1.7083,6,5,1,18,9,4,6,2,16,12,9,4,3,5,1
2024_2025,CFR Cluj-Napoca,24,24,10,10,4,40,41,29,12,1.6667,6,3,3,26,20,4,7,1,15,9,9,3,4,2,1
2024_2025,Universitatea Craiova,24,24,10,9,5,39,38,24,14,1.625,6,5,1,24,11,4,4,4,14,13,10,5,5,3,1
2024_2025,Rapid Bucuresti,24,24,8,11,5,35,28,22,6,1.4583,6,5,1,19,9,2,6,4,9,13,10,3,6,6,1
2024_2025,Petrolul,24,24,8,11,5,35,27,24,3,1.4583,5,6,1,15,7,3,5,4,12,17,7,-1,7,9,0
2024_2025,Sepsi OSK Sfântu Gheorghe,24,24,9,7,8,34,32,26,6,1.4167,6,3,3,14,6,3,4,5,18,20,5,0,8,7,0
2024_2025,FC Hermannstadt,24,24,8,7,9,31,27,33,-6,1.2917,5,5,2,14,11,3,2,7,13,22,9,3,9,8,0
2024_2025,Otelul Galati,24,24,6,10,8,28,19,24,-5,1.1667,3,6,3,9,11,3,4,5,10,13,5,-2,10,12,0
2024_2025,Farul Constanta,24,24,6,10,8,28,24,32,-8,1.1667,5,3,4,15,15,1,7,4,9,17,6,-1,11,10,0
2024_2025,Uta Arad,24,24,6,9,9,27,23,26,-3,1.125,3,6,3,14,12,3,3,6,9,14,6,1,12,11,0
2024_2025,Unirea Slobozia,24,24,7,4,13,25,25,39,-14,1.0417,3,3,6,15,19,4,1,7,10,20,4,-5,13,15,0
2024_2025,Politehnica Iași,24,24,6,4,14,22,22,40,-18,0.9167,5,2,5,14,15,1,2,9,8,25,0,-10,14,14,0
2024_2025,FC Botoșani,24,24,4,8,12,20,19,33,-14,0.8333,3,5,4,13,14,1,3,8,6,19,2,-5,15,13,0
2024_2025,SCM Gloria Buzău,24,24,5,4,15,19,23,37,-14,0.7917,4,2,6,11,10,1,2,9,12,27,3,-3,16,16,0
2024_2025,Universitatea Cluj,25,25,12,8,5,44,36,21,15,1.76,8,2,2,23,11,4,6,3,13,10,8,1,1,4,1
2024_2025,Dinamo Bucuresti,25,25,11,11,3,44,35,21,14,1.76,7,5,1,19,9,4,6,2,16,12,9,3,2,5,1
2024_2025,CFR Cluj-Napoca,25,25,11,10,4,43,42,29,13,1.72,7,3,3,27,20,4,7,1,15,9,11,4,3,2,1
2024_2025,FCSB,25,25,11,10,4,43,35,23,12,1.72,5,5,2,17,12,6,5,2,18,11,9,3,4,1,1
2024_2025,Universitatea Craiova,25,25,11,9,5,42,39,24,15,1.68,7,5,1,25,11,4,4,4,14,13,10,5,5,3,1
2024_2025,Rapid Bucuresti,25,25,9,11,5,38,30,23,7,1.52,7,5,1,21,10,2,6,4,9,13,10,2,6,6,1
2024_2025,Sepsi OSK Sfântu Gheorghe,25,25,10,7,8,37,33,26,7,1.48,7,3,3,15,6,3,4,5,18,20,8,2,7,7,0
2024_2025,Petrolul,25,25,8,12,5,36,27,24,3,1.44,5,7,1,15,7,3,5,4,12,17,8,2,8,9,0
2024_2025,FC Hermannstadt,25,25,8,7,10,31,27,34,-7,1.24,5,5,2,14,11,3,2,8,13,23,6,1,9,8,0
2024_2025,Uta Arad,25,25,7,9,9,30,24,26,-2,1.2,3,6,3,14,12,4,3,6,10,14,8,2,10,11,0
2024_2025,Otelul Galati,25,25,6,10,9,28,19,25,-6,1.12,3,6,3,9,11,3,4,6,10,14,4,-3,11,12,0
2024_2025,Farul Constanta,25,25,6,10,9,28,24,33,-9,1.12,5,3,4,15,15,1,7,5,9,18,5,-2,12,10,0
2024_2025,Unirea Slobozia,25,25,7,4,14,25,26,41,-15,1.0,3,3,6,15,19,4,1,8,11,22,3,-6,13,15,0
