season,team,round,gp,wins,draws,losses,points,gf,ga,gd,ppg,home_wins,home_draws,home_losses,home_gf,home_ga,away_wins,away_draws,away_losses,away_gf,away_ga,form_pts_last5,form_gd_last5,position,final_position,is_top6
2020_2021,Uta Arad,26,26,8,9,9,33,24,33,-9,1.2692,1,5,7,7,19,7,4,2,17,14,6,0,9,10,0
2020_2021,Astra ,26,26,8,8,10,32,36,38,-2,1.2308,4,4,5,17,17,4,4,5,19,21,10,2,10,9,0
2020_2021,Gaz Metan Mediaș,26,26,8,4,14,28,30,38,-8,1.0769,5,2,6,15,17,3,2,8,15,21,3,-3,11,11,0
2020_2021,Viitorul Constanța,26,26,5,12,9,27,34,35,-1,1.0385,3,6,4,21,22,2,6,5,13,13,4,2,12,13,0
2020_2021,Dinamo Bucuresti ,26,26,7,6,13,27,24,34,-10,1.0385,3,4,6,12,16,4,2,7,12,18,2,-8,13,14,0
2020_2021,FC Voluntari,26,26,6,7,13,25,29,38,-9,0.9615,3,3,7,15,19,3,4,6,14,19,8,2,14,12,0
2020_2021,FC Hermannstadt,26,26,4,10,12,22,24,37,-13,0.8462,3,4,6,13,18,1,6,6,11,19,4,-2,15,15,0
2020_2021,Politehnica Iași,26,26,5,5,16,20,27,56,-29,0.7692,2,3,8,13,25,3,2,8,14,31,4,-3,16,16,0
2020_2021,Steaua Bucuresti,27,27,19,3,5,60,53,21,32,2.2222,11,1,1,32,7,8,2,4,21,14,12,4,1,1,1
2020_2021,CFR Cluj-Napoca,27,27,18,6,3,60,41,12,29,2.2222,7,5,2,21,7,11,1,1,20,5,13,11,2,2,1
2020_2021,Universitatea Craiova,27,27,15,8,4,53,31,14,17,1.963,7,3,3,13,8,8,5,1,18,6,10,3,3,3,1
2020_2021,Sepsi OSK Sfântu Gheorghe,27,27,10,13,4,43,41,27,14,1.5926,4,6,3,19,13,6,7,1,22,14,8,1,4,4,1
2020_2021,FC Botoșani,27,27,10,7,10,37,36,34,2,1.3704,5,4,5,18,14,5,3,5,18,20,4,-3,5,6,1
2020_2021,Academica Clinceni,27,27,8,13,6,37,24,23,1,1.3704,5,5,4,11,11,3,8,2,13,12,4,-1,6,5,1
2020_2021,Arges Pitesti,27,27,9,9,9,36,28,35,-7,1.3333,4,5,4,14,15,5,4,5,14,20,12,-1,7,7,0
2020_2021,Astra ,27,27,9,8,10,35,37,38,-1,1.2963,4,4,5,17,17,5,4,5,20,21,13,5,8,9,0
2020_2021,Chindia Târgoviște,27,27,9,8,10,35,22,23,-1,1.2963,4,4,6,14,18,5,4,4,8,5,7,0,9,8,0
2020_2021,Uta Arad,27,27,8,9,10,33,24,34,-10,1.2222,1,5,8,7,20,7,4,2,17,14,5,-1,10,10,0
2020_2021,Viitorul Constanța,27,27,5,13,9,28,34,35,-1,1.037,3,6,4,21,22,2,7,5,13,13,5,3,11,13,0
2020_2021,FC Voluntari,27,27,7,7,13,28,30,38,-8,1.037,3,3,7,15,19,4,4,6,15,19,8,2,12,12,0
2020_2021,Gaz Metan Mediaș,27,27,8,4,15,28,30,40,-10,1.037,5,2,7,15,19,3,2,8,15,21,0,-6,13,11,0
2020_2021,Dinamo Bucuresti ,27,27,7,6,14,27,25,36,-11,1.0,3,4,7,13,18,4,2,7,12,18,2,-8,14,14,0
2020_2021,FC Hermannstadt,27,27,4,11,12,23,24,37,-13,0.8519,3,5,6,13,18,1,6,6,11,19,4,-2,15,15,0
2020_2021,Politehnica Iași,27,27,5,5,17,20,27,60,-33,0.7407,2,3,8,13,25,3,2,9,14,35,3,-7,16,16,0
2020_2021,Steaua Bucuresti,28,28,20,3,5,63,56,21,35,2.25,12,1,1,35,7,8,2,4,21,14,15,8,1,1,1
2020_2021,CFR Cluj-Napoca,28,28,18,6,4,60,41,15,26,2.1429,7,5,2,21,7,11,1,2,20,8,12,8,2,2,1
2020_2021,Universitatea Craiova,28,28,16,8,4,56,33,14,19,2.0,8,3,3,15,8,8,5,1,18,6,12,5,3,3,1
2020_2021,Sepsi OSK Sfântu Gheorghe,28,28,10,14,4,44,42,28,14,1.5714,4,7,3,20,14,6,7,1,22,14,8,1,4,4,1
2020_2021,FC Botoșani,28,28,10,8,10,38,37,35,2,1.3571,5,4,5,18,14,5,4,5,19,21,2,-4,5,6,1
2020_2021,Academica Clinceni,28,28,8,14,6,38,25,24,1,1.3571,5,5,4,11,11,3,9,2,14,13,4,-1,6,5,1
2020_2021,Arges Pitesti,28,28,9,10,9,37,29,36,-7,1.3214,4,6,4,15,16,5,4,5,14,20,10,-2,7,7,0
2020_2021,Astra ,28,28,9,9,10,36,38,39,-1,1.2857,4,5,5,18,18,5,4,5,20,21,11,4,8,9,0
2020_2021,Chindia Târgoviște,28,28,9,9,10,36,22,23,-1,1.2857,4,4,6,14,18,5,5,4,8,5,7,0,9,8,0
2020_2021,Uta Arad,28,28,8,9,11,33,24,36,-12,1.1786,1,5,8,7,20,7,4,3,17,16,4,-3,10,10,0
2020_2021,FC Voluntari,28,28,8,7,13,31,31,38,-7,1.1071,4,3,7,16,19,4,4,6,15,19,10,3,11,12,0
2020_2021,Viitorul Constanța,28,28,5,14,9,29,34,35,-1,1.0357,3,7,4,21,22,2,7,5,13,13,6,4,12,13,0
2020_2021,Gaz Metan Mediaș,28,28,8,5,15,29,31,41,-10,1.0357,5,2,7,15,19,3,3,8,16,22,1,-5,13,11,0
2020_2021,Dinamo Bucuresti ,28,28,7,6,15,27,25,37,-12,0.9643,3,4,7,13,18,4,2,8,12,19,1,-9,14,14,0
2020_2021,FC Hermannstadt,28,28,4,11,13,23,24,38,-14,0.8214,3,5,6,13,18,1,6,7,11,20,1,-4,15,15,0
2020_2021,Politehnica Iași,28,28,6,5,17,23,28,60,-32,0.8214,3,3,8,14,25,3,2,9,14,35,6,-5,16,16,0
2020_2021,Steaua Bucuresti,29,29,20,4,5,64,56,21,35,2.2069,12,2,1,35,7,8,2,4,21,14,13,7,1,1,1
2020_2021,CFR Cluj-Napoca,29,29,19,6,4,63,42,15,27,2.1724,8,5,2,22,7,11,1,2,20,8,12,8,2,2,1
2020_2021,Universitatea Craiova,29,29,16,9,4,57,33,14,19,1.9655,8,3,3,15,8,8,6,1,18,6,10,4,3,3,1
2020_2021,Sepsi OSK Sfântu Gheorghe,29,29,10,14,5,44,42,30,12,1.5172,4,7,3,20,14,6,7,2,22,16,7,-1,4,4,1
2020_2021,FC Botoșani,29,29,11,8,10,41,38,35,3,1.4138,6,4,5,19,14,5,4,5,19,21,4,-3,5,6,1
2020_2021,Academica Clinceni,29,29,9,14,6,41,27,25,2,1.4138,6,5,4,13,12,3,9,2,14,13,6,0,6,5,1
2020_2021,Chindia Târgoviște,29,29,10,9,10,39,23,23,0,1.3448,5,4,6,15,18,5,5,4,8,5,10,2,7,8,0
2020_2021,Astra ,29,29,9,10,10,37,38,39,-1,1.2759,4,5,5,18,18,5,5,5,20,21,9,2,8,9,0
2020_2021,Arges Pitesti,29,29,9,10,10,37,30,40,-10,1.2759,4,6,4,15,16,5,4,6,15,24,7,-6,9,7,0
2020_2021,Uta Arad,29,29,9,9,11,36,26,36,-10,1.2414,2,5,8,9,20,7,4,3,17,16,6,-1,10,10,0
2020_2021,FC Voluntari,29,29,8,7,14,31,31,39,-8,1.069,4,3,7,16,19,4,4,7,15,20,10,3,11,12,0
2020_2021,Gaz Metan Mediaș,29,29,8,6,15,30,31,41,-10,1.0345,5,3,7,15,19,3,3,8,16,22,2,-4,12,11,0
2020_2021,Viitorul Constanța,29,29,5,14,10,29,34,36,-2,1.0,3,7,4,21,22,2,7,6,13,14,6,4,13,13,0
2020_2021,Dinamo Bucuresti ,29,29,7,6,16,27,25,38,-13,0.931,3,4,7,13,18,4,2,9,12,20,1,-8,14,14,0
2020_2021,FC Hermannstadt,29,29,5,11,13,26,28,39,-11,0.8966,4,5,6,17,19,1,6,7,11,20,4,0,15,15,0
2020_2021,Politehnica Iași,29,29,6,5,18,23,29,62,-33,0.7931,3,3,8,14,25,3,2,10,15,37,3,-7,16,16,0
2020_2021,Steaua Bucuresti,30,30,20,5,5,65,57,22,35,2.1667,12,2,1,35,7,8,3,4,22,15,11,5,1,1,1
2020_2021,CFR Cluj-Napoca,30,30,19,7,4,64,42,15,27,2.1333,8,5,2,22,7,11,2,2,20,8,10,3,2,2,1
2020_2021,Universitatea Craiova,30,30,16,10,4,58,33,14,19,1.9333,8,4,3,15,8,8,6,1,18,6,11,5,3,3,1
2020_2021,Sepsi OSK Sfântu Gheorghe,30,30,10,15,5,45,43,31,12,1.5,4,8,3,21,15,6,7,2,22,16,5,-2,4,4,1
2020_2021,Academica Clinceni,30,30,10,14,6,44,30,26,4,1.4667,6,5,4,13,12,4,9,2,17,14,8,2,5,5,1
2020_2021,FC Botoșani,30,30,11,9,10,42,39,36,3,1.4,6,4,5,19,14,5,5,5,20,22,5,-1,6,6,1
2020_2021,Arges Pitesti,30,30,10,10,10,40,33,41,-8,1.3333,5,6,4,18,17,5,4,6,15,24,10,1,7,7,0
2020_2021,Chindia Târgoviște,30,30,10,9,11,39,24,26,-2,1.3,5,4,6,15,18,5,5,5,9,8,7,-1,8,8,0
2020_2021,Astra ,30,30,9,11,10,38,38,39,-1,1.2667,4,6,5,18,18,5,5,5,20,21,9,2,9,9,0
2020_2021,Uta Arad,30,30,9,10,11,37,26,36,-10,1.2333,2,5,8,9,20,7,5,3,17,16,4,-2,10,10,0
2020_2021,Gaz Metan Mediaș,30,30,9,6,15,33,33,41,-8,1.1,5,3,7,15,19,4,3,8,18,22,5,-1,11,11,0
2020_2021,FC Voluntari,30,30,8,8,14,32,32,40,-8,1.0667,4,4,7,17,20,4,4,7,15,20,8,1,12,12,0
2020_2021,Viitorul Constanța,30,30,5,14,11,29,34,38,-4,0.9667,3,7,5,21,24,2,7,6,13,14,3,-3,13,13,0
2020_2021,Dinamo Bucuresti ,30,30,7,6,17,27,26,41,-15,0.9,3,4,8,14,21,4,2,9,12,20,1,-5,14,14,0
2020_2021,FC Hermannstadt,30,30,5,11,14,26,28,40,-12,0.8667,4,5,6,17,19,1,6,8,11,21,4,0,15,15,0
2020_2021,Politehnica Iași,30,30,7,5,18,26,30,62,-32,0.8667,4,3,8,15,25,3,2,10,15,37,6,-4,16,16,0
