season,team,round,gp,wins,draws,losses,points,gf,ga,gd,ppg,home_wins,home_draws,home_losses,home_gf,home_ga,away_wins,away_draws,away_losses,away_gf,away_ga,form_pts_last5,form_gd_last5,position,final_position,is_top6
2022_2023,Universitatea Cluj,25,25,5,9,11,24,18,31,-13,0.96,4,6,3,12,11,1,3,8,6,20,5,-5,14,11,0
2022_2023,Uta Arad,25,25,5,8,12,23,24,35,-11,0.92,4,4,5,17,18,1,4,7,7,17,5,0,15,14,0
2022_2023,CS Mioveni,25,25,3,8,14,17,19,39,-20,0.68,1,5,6,6,13,2,3,8,13,26,9,2,16,16,0
2022_2023,Farul Constanta,26,26,16,7,3,55,49,25,24,2.1154,10,2,1,28,8,6,5,2,21,17,10,1,1,1,1
2022_2023,CFR Cluj-Napoca,26,26,17,2,7,53,41,23,18,2.0385,9,0,4,23,11,8,2,3,18,12,9,3,2,2,1
2022_2023,Steaua Bucuresti,26,26,14,6,6,48,43,30,13,1.8462,6,5,2,25,17,8,1,4,18,13,10,2,3,3,1
2022_2023,Rapid Bucuresti,26,26,13,7,6,46,35,22,13,1.7692,9,3,1,25,11,4,4,5,10,11,8,5,4,5,1
2022_2023,Universitatea Craiova,26,26,13,6,7,45,33,25,8,1.7308,9,2,2,21,11,4,4,5,12,14,7,2,5,4,1
2022_2023,Sepsi OSK Sfântu Gheorghe,26,26,10,8,8,38,42,24,18,1.4615,5,3,5,22,10,5,5,3,20,14,6,0,6,6,1
2022_2023,FC Hermannstadt,26,26,9,8,9,35,27,26,1,1.3462,5,3,5,17,13,4,5,4,10,13,2,-5,7,7,0
2022_2023,FC U Craiova 1948,26,26,9,6,11,33,31,30,1,1.2692,6,2,5,17,12,3,4,6,14,18,10,4,8,8,0
2022_2023,Petrolul,26,26,10,3,13,33,24,34,-10,1.2692,6,3,4,15,12,4,0,9,9,22,3,-7,9,9,0
2022_2023,FC Botoșani,26,26,7,10,9,31,27,38,-11,1.1923,4,6,3,17,12,3,4,6,10,26,10,6,10,13,0
2022_2023,Chindia Târgoviște,26,26,7,9,10,30,31,37,-6,1.1538,3,6,4,16,19,4,3,6,15,18,9,2,11,12,0
2022_2023,FC Voluntari,26,26,6,8,12,26,23,31,-8,1.0,4,3,6,12,11,2,5,6,11,20,0,-7,12,10,0
2022_2023,Arges Pitesti,26,26,6,8,12,26,20,37,-17,1.0,4,4,5,11,16,2,4,7,9,21,3,-4,13,15,0
2022_2023,Universitatea Cluj,26,26,5,10,11,25,20,33,-13,0.9615,4,6,3,12,11,1,4,8,8,22,6,-4,14,11,0
2022_2023,Uta Arad,26,26,5,9,12,24,24,35,-11,0.9231,4,4,5,17,18,1,5,7,7,17,5,0,15,14,0
2022_2023,CS Mioveni,26,26,3,9,14,18,19,39,-20,0.6923,1,6,6,6,13,2,3,8,13,26,9,2,16,16,0
2022_2023,Farul Constanta,27,27,17,7,3,58,50,25,25,2.1481,10,2,1,28,8,7,5,2,22,17,13,5,1,1,1
2022_2023,CFR Cluj-Napoca,27,27,18,2,7,56,46,25,21,2.0741,9,0,4,23,11,9,2,3,23,14,9,3,2,2,1
2022_2023,Steaua Bucuresti,27,27,15,6,6,51,45,31,14,1.8889,6,5,2,25,17,9,1,4,20,14,10,2,3,3,1
2022_2023,Rapid Bucuresti,27,27,14,7,6,49,37,22,15,1.8148,10,3,1,27,11,4,4,5,10,11,8,4,4,5,1
2022_2023,Universitatea Craiova,27,27,13,6,8,45,33,26,7,1.6667,9,2,2,21,11,4,4,6,12,15,7,2,5,4,1
2022_2023,Sepsi OSK Sfântu Gheorghe,27,27,11,8,8,41,44,25,19,1.5185,6,3,5,24,11,5,5,3,20,14,9,4,6,6,1
2022_2023,FC U Craiova 1948,27,27,10,6,11,36,33,31,2,1.3333,7,2,5,19,13,3,4,6,14,18,12,5,7,8,0
2022_2023,FC Hermannstadt,27,27,9,8,10,35,28,28,0,1.2963,5,3,5,17,13,4,5,5,11,15,2,-5,8,7,0
2022_2023,Petrolul,27,27,10,3,14,33,26,39,-13,1.2222,6,3,5,17,17,4,0,9,9,22,3,-9,9,9,0
2022_2023,FC Botoșani,27,27,7,10,10,31,27,40,-13,1.1481,4,6,3,17,12,3,4,7,10,28,7,3,10,13,0
2022_2023,Chindia Târgoviște,27,27,7,9,11,30,31,39,-8,1.1111,3,6,4,16,19,4,3,7,15,20,8,0,11,12,0
2022_2023,FC Voluntari,27,27,7,8,12,29,24,31,-7,1.0741,5,3,6,13,11,2,5,6,11,20,3,-5,12,10,0
2022_2023,Universitatea Cluj,27,27,6,10,11,28,22,33,-11,1.037,5,6,3,14,11,1,4,8,8,22,6,-3,13,11,0
2022_2023,Arges Pitesti,27,27,6,8,13,26,21,39,-18,0.963,4,4,6,12,18,2,4,7,9,21,2,-5,14,15,0
2022_2023,Uta Arad,27,27,5,9,13,24,24,36,-12,0.8889,4,4,6,17,19,1,5,7,7,17,4,-1,15,14,0
2022_2023,CS Mioveni,27,27,3,9,15,18,20,41,-21,0.6667,1,6,6,6,13,2,3,9,14,28,6,0,16,16,0
2022_2023,Farul Constanta,28,28,18,7,3,61,52,25,27,2.1786,11,2,1,30,8,7,5,2,22,17,13,6,1,1,1
2022_2023,CFR Cluj-Napoca,28,28,19,2,7,59,48,26,22,2.1071,10,0,4,25,12,9,2,3,23,14,9,3,2,2,1
2022_2023,Steaua Bucuresti,28,28,16,6,6,54,49,32,17,1.9286,7,5,2,29,18,9,1,4,20,14,13,6,3,3,1
2022_2023,Rapid Bucuresti,28,28,15,7,6,52,39,23,16,1.8571,10,3,1,27,11,5,4,5,12,12,10,5,4,5,1
2022_2023,Universitatea Craiova,28,28,14,6,8,48,34,26,8,1.7143,10,2,2,22,11,4,4,6,12,15,7,1,5,4,1
2022_2023,Sepsi OSK Sfântu Gheorghe,28,28,11,8,9,41,44,27,17,1.4643,6,3,5,24,11,5,5,4,20,16,6,-1,6,6,1
2022_2023,FC U Craiova 1948,28,28,10,7,11,37,33,31,2,1.3214,7,2,5,19,13,3,5,6,14,18,13,8,7,8,0
2022_2023,FC Hermannstadt,28,28,9,8,11,35,28,29,-1,1.25,5,3,6,17,14,4,5,5,11,15,2,-4,8,7,0
2022_2023,Petrolul,28,28,10,3,15,33,27,43,-16,1.1786,6,3,5,17,17,4,0,10,10,26,3,-11,9,9,0
2022_2023,FC Voluntari,28,28,8,8,12,32,27,31,-4,1.1429,5,3,6,13,11,3,5,6,14,20,6,-1,10,10,0
2022_2023,Chindia Târgoviște,28,28,7,10,11,31,31,39,-8,1.1071,3,7,4,16,19,4,3,7,15,20,6,-1,11,12,0
2022_2023,Universitatea Cluj,28,28,7,10,11,31,23,33,-10,1.1071,5,6,3,14,11,2,4,8,9,22,8,-2,12,11,0
2022_2023,FC Botoșani,28,28,7,10,11,31,28,42,-14,1.1071,4,6,4,18,14,3,4,7,10,28,4,0,13,13,0
2022_2023,Arges Pitesti,28,28,6,8,14,26,21,40,-19,0.9286,4,4,6,12,18,2,4,8,9,22,2,-4,14,15,0
2022_2023,Uta Arad,28,28,5,9,14,24,25,38,-13,0.8571,4,4,6,17,19,1,5,8,8,19,4,-1,15,14,0
2022_2023,CS Mioveni,28,28,3,9,16,18,20,44,-24,0.6429,1,6,7,6,16,2,3,9,14,28,3,-4,16,16,0
2022_2023,Farul Constanta,29,29,18,7,4,61,52,27,25,2.1034,11,2,1,30,8,7,5,3,22,19,10,3,1,1,1
2022_2023,CFR Cluj-Napoca,29,29,19,3,7,60,50,28,22,2.069,10,0,4,25,12,9,3,3,25,16,10,4,2,2,1
2022_2023,Steaua Bucuresti,29,29,16,6,7,54,50,35,15,1.8621,7,5,2,29,18,9,1,5,21,17,10,3,3,3,1
2022_2023,Rapid Bucuresti,29,29,15,7,7,52,39,24,15,1.7931,10,3,2,27,12,5,4,5,12,12,7,1,4,5,1
2022_2023,Universitatea Craiova,29,29,15,6,8,51,35,26,9,1.7586,10,2,2,22,11,5,4,6,13,15,10,3,5,4,1
2022_2023,Sepsi OSK Sfântu Gheorghe,29,29,11,9,9,42,46,29,17,1.4483,6,4,5,26,13,5,5,4,20,16,6,-1,6,6,1
2022_2023,FC U Craiova 1948,29,29,11,7,11,40,34,31,3,1.3793,8,2,5,20,13,3,5,6,14,18,13,4,7,8,0
2022_2023,FC Hermannstadt,29,29,10,8,11,38,29,29,0,1.3103,5,3,6,17,14,5,5,5,12,15,4,-3,8,7,0
2022_2023,Universitatea Cluj,29,29,8,10,11,34,25,33,-8,1.1724,6,6,3,16,11,2,4,8,9,22,11,5,9,11,0
2022_2023,FC Voluntari,29,29,8,9,12,33,27,31,-4,1.1379,5,4,6,13,11,3,5,6,14,20,7,2,10,10,0
2022_2023,Petrolul,29,29,10,3,16,33,27,44,-17,1.1379,6,3,6,17,18,4,0,10,10,26,3,-7,11,9,0
2022_2023,Chindia Târgoviște,29,29,7,10,12,31,31,41,-10,1.069,3,7,4,16,19,4,3,8,15,22,3,-4,12,12,0
2022_2023,FC Botoșani,29,29,7,10,12,31,28,43,-15,1.069,4,6,4,18,14,3,4,8,10,29,1,-6,13,13,0
2022_2023,Uta Arad,29,29,6,9,14,27,28,39,-11,0.931,5,4,6,20,20,1,5,8,8,19,7,2,14,14,0
2022_2023,Arges Pitesti,29,29,6,9,14,27,21,40,-19,0.931,4,4,6,12,18,2,5,8,9,22,2,-4,15,15,0
2022_2023,CS Mioveni,29,29,4,9,16,21,22,44,-22,0.7241,2,6,7,8,16,2,3,9,14,28,5,-2,16,16,0
2022_2023,Farul Constanta,30,30,19,7,4,64,54,28,26,2.1333,12,2,1,32,9,7,5,3,22,19,12,4,1,1,1
2022_2023,CFR Cluj-Napoca,30,30,20,3,7,63,54,28,26,2.1,11,0,4,29,12,9,3,3,25,16,13,10,2,2,1
2022_2023,Steaua Bucuresti,30,30,17,6,7,57,51,35,16,1.9,8,5,2,30,18,9,1,5,21,17,10,3,3,3,1
2022_2023,Universitatea Craiova,30,30,16,6,8,54,37,27,10,1.8,11,2,2,24,12,5,4,6,13,15,10,2,4,4,1
2022_2023,Rapid Bucuresti,30,30,15,7,8,52,40,26,14,1.7333,10,3,2,27,12,5,4,6,13,14,7,1,5,5,1
2022_2023,Sepsi OSK Sfântu Gheorghe,30,30,11,9,10,42,46,30,16,1.4,6,4,5,26,13,5,5,5,20,17,5,-2,6,6,1
2022_2023,FC Hermannstadt,30,30,11,8,11,41,30,29,1,1.3667,6,3,6,18,14,5,5,5,12,15,7,0,7,7,0
2022_2023,FC U Craiova 1948,30,30,11,7,12,40,34,32,2,1.3333,8,2,5,20,13,3,5,7,14,19,10,2,8,8,0
2022_2023,Petrolul,30,30,11,3,16,36,28,44,-16,1.2,6,3,6,17,18,5,0,10,11,26,3,-8,9,9,0
2022_2023,FC Voluntari,30,30,8,10,12,34,28,32,-4,1.1333,5,4,6,13,11,3,6,6,15,21,8,3,10,10,0
2022_2023,Universitatea Cluj,30,30,8,10,12,34,25,37,-12,1.1333,6,6,3,16,11,2,4,9,9,26,10,1,11,11,0
2022_2023,Chindia Târgoviște,30,30,7,11,12,32,32,42,-10,1.0667,3,8,4,17,20,4,3,8,15,22,3,-4,12,12,0
2022_2023,FC Botoșani,30,30,7,11,12,32,29,44,-15,1.0667,4,7,4,19,15,3,4,8,10,29,2,-4,13,13,0
2022_2023,Uta Arad,30,30,6,9,15,27,29,41,-12,0.9,5,4,6,20,20,1,5,9,9,21,4,-1,14,14,0
2022_2023,Arges Pitesti,30,30,6,9,15,27,21,41,-20,0.9,4,4,7,12,19,2,5,8,9,22,1,-5,15,15,0
2022_2023,CS Mioveni,30,30,4,10,16,22,23,45,-22,0.7333,2,6,7,8,16,2,4,9,15,29,5,-2,16,16,0
