season,team,round,gp,wins,draws,losses,points,gf,ga,gd,ppg,home_wins,home_draws,home_losses,home_gf,home_ga,away_wins,away_draws,away_losses,away_gf,away_ga,form_pts_last5,form_gd_last5,position,final_position,is_top6
2023_2024,Politehnica Iași,25,25,6,9,10,27,27,39,-12,1.08,3,6,4,14,19,3,3,6,13,20,4,-8,14,12,0
2023_2024,FC Botoșani,25,25,3,10,12,19,25,44,-19,0.76,2,6,4,11,16,1,4,8,14,28,10,2,15,16,0
2023_2024,Dinamo Bucuresti,25,25,5,4,16,19,17,36,-19,0.76,2,3,7,5,14,3,1,9,12,22,6,0,16,14,0
2023_2024,Steaua Bucuresti,26,26,16,7,3,55,47,21,26,2.1154,8,3,2,22,10,8,4,1,25,11,11,8,1,1,1
2023_2024,Rapid Bucuresti,26,26,13,9,4,48,45,27,18,1.8462,8,2,3,28,17,5,7,1,17,10,15,6,2,2,1
2023_2024,CFR Cluj-Napoca,26,26,13,6,7,45,46,26,20,1.7308,8,4,1,24,6,5,2,6,22,20,9,4,3,3,1
2023_2024,Farul Constanta,26,26,11,7,8,40,35,35,0,1.5385,5,5,3,18,14,6,2,5,17,21,10,1,4,6,1
2023_2024,Universitatea Craiova,26,26,10,9,7,39,39,33,6,1.5,6,4,3,20,15,4,5,4,19,18,5,-2,5,4,1
2023_2024,Petrolul,26,26,7,14,5,35,26,25,1,1.3462,5,6,2,18,16,2,8,3,8,9,8,1,6,10,0
2023_2024,FC Hermannstadt,26,26,7,13,6,34,31,28,3,1.3077,6,6,1,20,10,1,7,5,11,18,5,-1,7,8,0
2023_2024,Universitatea Cluj,26,26,8,10,8,34,33,38,-5,1.3077,3,4,6,12,19,5,6,2,21,19,5,-2,8,7,0
2023_2024,Uta Arad,26,26,8,10,8,34,31,36,-5,1.3077,5,5,3,18,17,3,5,5,13,19,10,0,9,9,0
2023_2024,Sepsi OSK Sfântu Gheorghe,26,26,9,6,11,33,35,32,3,1.2692,6,4,3,22,15,3,2,8,13,17,3,1,10,5,1
2023_2024,Otelul Galati,26,26,6,13,7,31,26,28,-2,1.1923,2,6,5,10,16,4,7,2,16,12,5,-2,11,11,0
2023_2024,FC U Craiova 1948,26,26,9,3,14,30,39,43,-4,1.1538,6,1,6,26,24,3,2,8,13,19,3,-4,12,13,0
2023_2024,FC Voluntari,26,26,6,9,11,27,29,41,-12,1.0385,3,4,6,14,19,3,5,5,15,22,3,-4,13,15,0
2023_2024,Politehnica Iași,26,26,6,9,11,27,28,41,-13,1.0385,3,6,4,14,19,3,3,7,14,22,4,-7,14,12,0
2023_2024,Dinamo Bucuresti,26,26,6,4,16,22,20,37,-17,0.8462,3,3,7,8,15,3,1,9,12,22,6,1,15,14,0
2023_2024,FC Botoșani,26,26,3,11,12,20,27,46,-19,0.7692,2,7,4,13,18,1,4,8,14,28,8,0,16,16,0
2023_2024,Steaua Bucuresti,27,27,17,7,3,58,50,23,27,2.1481,9,3,2,25,12,8,4,1,25,11,11,5,1,1,1
2023_2024,CFR Cluj-Napoca,27,27,14,6,7,48,50,26,24,1.7778,9,4,1,28,6,5,2,6,22,20,12,9,2,3,1
2023_2024,Rapid Bucuresti,27,27,13,9,5,48,46,30,16,1.7778,8,2,3,28,17,5,7,2,18,13,12,3,3,2,1
2023_2024,Universitatea Craiova,27,27,11,9,7,42,41,34,7,1.5556,7,4,3,22,16,4,5,4,19,18,8,0,4,4,1
2023_2024,Farul Constanta,27,27,11,8,8,41,36,36,0,1.5185,5,6,3,19,15,6,2,5,17,21,8,0,5,6,1
2023_2024,FC Hermannstadt,27,27,8,13,6,37,32,28,4,1.3704,7,6,1,21,10,1,7,5,11,18,8,1,6,8,0
2023_2024,Uta Arad,27,27,9,10,8,37,32,36,-4,1.3704,6,5,3,19,17,3,5,5,13,19,13,5,7,9,0
2023_2024,Petrolul,27,27,7,14,6,35,26,26,0,1.2963,5,6,2,18,16,2,8,4,8,10,5,-1,8,10,0
2023_2024,Universitatea Cluj,27,27,8,11,8,35,33,38,-5,1.2963,3,4,6,12,19,5,7,2,21,19,3,-3,9,7,0
2023_2024,Sepsi OSK Sfântu Gheorghe,27,27,9,7,11,34,35,32,3,1.2593,6,5,3,22,15,3,2,8,13,17,1,-5,10,5,1
2023_2024,Otelul Galati,27,27,6,14,7,32,27,29,-2,1.1852,2,6,5,10,16,4,8,2,17,13,5,-2,11,11,0
2023_2024,FC U Craiova 1948,27,27,9,3,15,30,39,44,-5,1.1111,6,1,6,26,24,3,2,9,13,20,3,-4,12,13,0
2023_2024,Politehnica Iași,27,27,7,9,11,30,31,42,-11,1.1111,4,6,4,17,20,3,3,7,14,22,7,1,13,12,0
2023_2024,FC Voluntari,27,27,6,9,12,27,30,43,-13,1.0,3,4,6,14,19,3,5,6,16,24,2,-5,14,15,0
2023_2024,Dinamo Bucuresti,27,27,6,4,17,22,20,41,-21,0.8148,3,3,7,8,15,3,1,10,12,26,6,-2,15,14,0
2023_2024,FC Botoșani,27,27,3,11,13,20,29,49,-20,0.7407,2,7,4,13,18,1,4,9,16,31,5,-2,16,16,0
2023_2024,Steaua Bucuresti,28,28,18,7,3,61,52,24,28,2.1786,9,3,2,25,12,9,4,1,27,12,11,3,1,1,1
2023_2024,Rapid Bucuresti,28,28,14,9,5,51,50,31,19,1.8214,9,2,3,32,18,5,7,2,18,13,12,5,2,2,1
2023_2024,CFR Cluj-Napoca,28,28,14,7,7,49,52,28,24,1.75,9,4,1,28,6,5,3,6,24,22,10,6,3,3,1
2023_2024,Universitatea Craiova,28,28,12,9,7,45,44,36,8,1.6071,7,4,3,22,16,5,5,4,22,20,11,4,4,4,1
2023_2024,Farul Constanta,28,28,11,8,9,41,36,37,-1,1.4643,5,6,3,19,15,6,2,6,17,22,5,-2,5,6,1
2023_2024,Universitatea Cluj,28,28,9,11,8,38,34,38,-4,1.3571,4,4,6,13,19,5,7,2,21,19,6,-1,6,7,0
2023_2024,Sepsi OSK Sfântu Gheorghe,28,28,10,7,11,37,37,33,4,1.3214,6,5,3,22,15,4,2,8,15,18,4,-3,7,5,1
2023_2024,FC Hermannstadt,28,28,8,13,7,37,32,29,3,1.3214,7,6,1,21,10,1,7,6,11,19,5,-2,8,8,0
2023_2024,Uta Arad,28,28,9,10,9,37,33,40,-7,1.3214,6,5,3,19,17,3,5,6,14,23,10,1,9,9,0
2023_2024,Petrolul,28,28,7,14,7,35,28,29,-1,1.25,5,6,3,20,19,2,8,4,8,10,4,-2,10,10,0
2023_2024,Otelul Galati,28,28,6,15,7,33,29,31,-2,1.1786,2,7,5,12,18,4,8,2,17,13,5,-2,11,11,0
2023_2024,FC U Craiova 1948,28,28,9,4,15,31,40,45,-5,1.1071,6,2,6,27,25,3,2,9,13,20,4,-3,12,13,0
2023_2024,Politehnica Iași,28,28,7,10,11,31,32,43,-11,1.1071,4,6,4,17,20,3,4,7,15,23,5,0,13,12,0
2023_2024,FC Voluntari,28,28,6,9,13,27,31,45,-14,0.9643,3,4,7,15,21,3,5,6,16,24,2,-3,14,15,0
2023_2024,Dinamo Bucuresti,28,28,7,4,17,25,21,41,-20,0.8929,4,3,7,9,15,3,1,10,12,26,9,0,15,14,0
2023_2024,FC Botoșani,28,28,3,11,14,20,30,51,-21,0.7143,2,7,5,14,20,1,4,9,16,31,5,-1,16,16,0
2023_2024,Steaua Bucuresti,29,29,19,7,3,64,53,24,29,2.2069,10,3,2,26,12,9,4,1,27,12,13,4,1,1,1
2023_2024,Rapid Bucuresti,29,29,14,10,5,52,51,32,19,1.7931,9,2,3,32,18,5,8,2,19,14,10,4,2,2,1
2023_2024,CFR Cluj-Napoca,29,29,14,8,7,50,53,29,24,1.7241,9,4,1,28,6,5,4,6,25,23,8,5,3,3,1
2023_2024,Universitatea Craiova,29,29,12,10,7,46,45,37,8,1.5862,7,5,3,23,17,5,5,4,22,20,9,2,4,4,1
2023_2024,Farul Constanta,29,29,11,9,9,42,37,38,-1,1.4483,5,7,3,20,16,6,2,6,17,22,5,-2,5,6,1
2023_2024,Universitatea Cluj,29,29,10,11,8,41,35,38,-3,1.4138,5,4,6,14,19,5,7,2,21,19,9,2,6,7,0
2023_2024,Sepsi OSK Sfântu Gheorghe,29,29,11,7,11,40,41,33,8,1.3793,7,5,3,26,15,4,2,8,15,18,7,3,7,5,1
2023_2024,FC Hermannstadt,29,29,9,13,7,40,36,30,6,1.3793,8,6,1,25,11,1,7,6,11,19,7,1,8,8,0
2023_2024,Uta Arad,29,29,10,10,9,40,36,42,-6,1.3793,7,5,3,22,19,3,5,6,14,23,10,0,9,9,0
2023_2024,Petrolul,29,29,7,14,8,35,28,30,-2,1.2069,5,6,3,20,19,2,8,5,8,11,4,-2,10,10,0
2023_2024,Otelul Galati,29,29,6,15,8,33,30,35,-5,1.1379,2,7,5,12,18,4,8,3,18,17,5,-4,11,11,0
2023_2024,Politehnica Iași,29,29,7,11,11,32,32,43,-11,1.1034,4,7,4,17,20,3,4,7,15,23,6,1,12,12,0
2023_2024,FC U Craiova 1948,29,29,9,4,16,31,42,48,-6,1.069,6,2,6,27,25,3,2,10,15,23,1,-5,13,13,0
2023_2024,FC Voluntari,29,29,6,9,14,27,31,49,-18,0.931,3,4,7,15,21,3,5,7,16,28,1,-7,14,15,0
2023_2024,Dinamo Bucuresti,29,29,7,5,17,26,21,41,-20,0.8966,4,3,7,9,15,3,2,10,12,26,10,1,15,14,0
2023_2024,FC Botoșani,29,29,3,11,15,20,30,52,-22,0.6897,2,7,5,14,20,1,4,10,16,32,2,-3,16,16,0
2023_2024,Steaua Bucuresti,30,30,19,7,4,64,53,28,25,2.1333,10,3,2,26,12,9,4,2,27,16,10,-1,1,1,1
2023_2024,Rapid Bucuresti,30,30,15,10,5,55,55,32,23,1.8333,10,2,3,36,18,5,8,2,19,14,10,7,2,2,1
2023_2024,CFR Cluj-Napoca,30,30,15,8,7,53,54,29,25,1.7667,10,4,1,29,6,5,4,6,25,23,11,7,3,3,1
2023_2024,Universitatea Craiova,30,30,13,10,7,49,47,38,9,1.6333,7,5,3,23,17,6,5,4,24,21,11,3,4,4,1
2023_2024,Sepsi OSK Sfântu Gheorghe,30,30,12,7,11,43,43,34,9,1.4333,7,5,3,26,15,5,2,8,17,19,10,5,5,5,1
2023_2024,Farul Constanta,30,30,11,10,9,43,37,38,-1,1.4333,5,7,3,20,16,6,3,6,17,22,6,0,6,6,1
2023_2024,Universitatea Cluj,30,30,10,12,8,42,35,38,-3,1.4,5,4,6,14,19,5,8,2,21,19,9,2,7,7,0
2023_2024,FC Hermannstadt,30,30,9,13,8,40,36,31,5,1.3333,8,6,1,25,11,1,7,7,11,20,6,0,8,8,0
2023_2024,Uta Arad,30,30,10,10,10,40,36,43,-7,1.3333,7,5,3,22,19,3,5,7,14,24,9,-1,9,9,0
2023_2024,Petrolul,30,30,7,14,9,35,29,32,-3,1.1667,5,6,4,21,21,2,8,5,8,11,3,-3,10,10,0
2023_2024,Otelul Galati,30,30,6,16,8,34,31,36,-5,1.1333,2,8,5,13,19,4,8,3,18,17,3,-5,11,11,0
2023_2024,Politehnica Iași,30,30,7,12,11,33,33,44,-11,1.1,4,7,4,17,20,3,5,7,16,24,6,1,12,12,0
2023_2024,FC U Craiova 1948,30,30,9,4,17,31,43,50,-7,1.0333,6,2,7,28,27,3,2,10,15,23,1,-5,13,13,0
2023_2024,Dinamo Bucuresti,30,30,8,5,17,29,22,41,-19,0.9667,5,3,7,10,15,3,2,10,12,26,10,0,14,14,0
2023_2024,FC Voluntari,30,30,6,10,14,28,31,49,-18,0.9333,3,5,7,15,21,3,5,7,16,28,1,-7,15,15,0
2023_2024,FC Botoșani,30,30,3,12,15,21,30,52,-22,0.7,2,8,5,14,20,1,4,10,16,32,2,-3,16,16,0
